abn,cn,agency,category,period,value
63600276015,CN3559927-A4,Department of Defence,Building construction and support and maintenance and repair services,20-Nov-2018 to 26-May-2022,"$8,980,329.88"
63600276015,CN3565171-A5,Department of Defence,Building construction and support and maintenance and repair services,9-Jan-2019 to 26-May-2021,"$2,453,637.77"
63600276015,CN3652374-A3,Department of Defence,Building construction and support and maintenance and repair services,8-Jan-2020 to 26-May-2022,"$7,576,017.82"
63600276015,CN3669879-A1,Department of Defence,Building construction and support and maintenance and repair services,26-Mar-2020 to 26-May-2022,"$2,838,506.53"
63600276015,CN3717996,Department of Defence,Civil engineering,16-Sep-2020 to 26-May-2022,"$7,769,342.59"
63600276015,CN3714184,Department of Defence,Building construction and support and maintenance and repair services,31-Aug-2020 to 26-May-2022,"$5,017,088.78"
63600276015,CN3704312,Department of Defence,Building construction and support and maintenance and repair services,23-Jul-2020 to 26-May-2021,"$1,921,161.00"
63600276015,CN3646511-A5,Department of Defence,Civil engineering,10-Dec-2019 to 26-May-2021,"$4,673,848.86"
63600276015,CN3702167,Department of Defence,Building construction and support and maintenance and repair services,9-Jul-2020 to 26-May-2021,"$1,055,230.00"
63600276015,CN3579897-A2,Department of Defence,Building construction and support and maintenance and repair services,19-Mar-2019 to 26-May-2021,"$3,485,679.51"
63600276015,CN3688160,Department of Defence,Building construction and support and maintenance and repair services,5-Jun-2020 to 26-May-2021,"$280,735.40"
63600276015,CN3685192,Department of Defence,Building construction and support and maintenance and repair services,25-May-2020 to 26-May-2022,"$3,059,517.41"
63600276015,CN3573607-A9,Department of Defence,Building construction and support and maintenance and repair services,21-Feb-2019 to 26-May-2021,"$13,592,587.14"
63600276015,CN3640950-A3,Department of Defence,Building construction and support and maintenance and repair services,12-Nov-2019 to 26-May-2021,"$1,014,464.00"
63600276015,CN3672727,Department of Defence,Building construction and support and maintenance and repair services,8-Apr-2020 to 26-May-2022,"$9,957,088.90"
63600276015,CN3565191-A3,Department of Defence,Building construction and support and maintenance and repair services,25-Sep-2018 to 30-Jun-2020,"$1,071,597.14"
63600276015,CN3535002-A4,Department of Defence,Building construction and support and maintenance and repair services,12-Jun-2018 to 30-Sep-2020,"$9,788,985.88"
63600276015,CN3608761-A1,Department of Defence,Building construction and support and maintenance and repair services,3-Jul-2019 to 26-May-2020,"$1,841,674.84"
63600276015,CN3616391-A2,Department of Defence,Building construction and support and maintenance and repair services,31-Jul-2019 to 26-May-2021,"$2,704,365.07"
63600276015,CN3631800,Department of Defence,Building construction and support and maintenance and repair services,27-Sep-2019 to 24-May-2021,"$112,751.65"
63600276015,CN3473910-A3,Department of Defence,Building construction and support and maintenance and repair services,6-Jul-2017 to 26-Feb-2021,"$5,609,559.89"
63600276015,CN3617509,Department of Defence,Building construction and support and maintenance and repair services,30-Jul-2019 to 26-May-2021,"$708,095.30"
63600276015,CN3617507,Department of Defence,Building construction and support and maintenance and repair services,31-Jul-2019 to 26-May-2020,"$226,787.00"
63600276015,CN3565683-A2,Department of Defence,Building construction and support and maintenance and repair services,17-Jan-2019 to 26-May-2021,"$1,304,936.12"
63600276015,CN3448715-A4,CSIRO,General building construction,10-Jul-2017 to 2-Nov-2019,"$7,122,593.60"
63600276015,CN3593191-A1,Department of Defence,Building construction and support and maintenance and repair services,29-Apr-2019 to 29-Jun-2021,"$1,598,022.43"
63600276015,CN3461399-A5,Department of Defence,Building construction and support and maintenance and repair services,3-Oct-2017 to 31-May-2019,"$1,494,612.89"
63600276015,CN3533478-A3,Department of Defence,Building construction and support and maintenance and repair services,3-Aug-2018 to 28-May-2019,"$4,479,312.45"
63600276015,CN3501169-A3,Department of Defence,Building construction and support and maintenance and repair services,20-Apr-2018 to 26-May-2020,"$5,537,373.00"
63600276015,CN3360165-A7,Department of Defence,Building construction and support and maintenance and repair services,1-Jul-2016 to 31-May-2018,"$8,952,869.43"
63600276015,CN3477196-A3,Department of Defence,Building construction and support and maintenance and repair services,21-Dec-2017 to 28-May-2019,"$5,472,993.45"
63600276015,CN3494836-A1,Department of Defence,Building construction and support and maintenance and repair services,19-Mar-2018 to 31-May-2019,"$498,940.72"
63600276015,CN3461492-A4,Department of Defence,Building construction and support and maintenance and repair services,5-Oct-2017 to 28-May-2019,"$11,039,427.26"
63600276015,CN3442266-A3,Department of Defence,Building construction and support and maintenance and repair services,3-Jul-2017 to 31-May-2019,"$622,006.62"
63600276015,CN3535005,Department of Defence,Building construction and support and maintenance and repair services,16-Aug-2018 to 26-May-2020,"$1,274,060.70"
63600276015,CN3489090-A1,Department of Defence,Environmental management,23-Feb-2018 to 31-May-2018,"$375,204.07"
63600276015,CN3438107-A3,Department of Defence,Building construction and support and maintenance and repair services,7-Jun-2017 to 29-Mar-2019,"$4,179,012.43"
63600276015,CN3472501,Department of Defence,Building construction and support and maintenance and repair services,6-Jul-2017 to 14-Oct-2019,"$6,604,853.20"
63600276015,CN3434975-A1,Department of Defence,Refurbishing services,13-Jun-2017 to 30-Nov-2017,"$1,013,416.91"
63600276015,CN3463013,Department of Defence,Building construction and support and maintenance and repair services,24-Jul-2017 to 30-Sep-2021,"$16,419.70"
63600276015,CN3432867,Department of Defence,Building construction and support and maintenance and repair services,6-Jun-2017 to 30-Jun-2018,"$93,029.55"
63600276015,CN3428265,Department of Defence,Building construction and support and maintenance and repair services,23-May-2017 to 30-Jun-2018,"$746,724.00"
63600276015,CN3424740,Bureau of Meteorology,Building construction and support and maintenance and repair services,18-May-2017 to 30-Jun-2017,"$13,200.00"
63600276015,CN3407914,Department of Defence,Strategic planning consultation services,20-Feb-2017 to 24-May-2017,"$264,880.00"
63600276015,CN3374238-A1,Department of Defence,Building construction and support and maintenance and repair services,25-Aug-2016 to 30-Jun-2017,"$567,078.70"
63600276015,CN3341674-A1,Department of Defence,Building construction and support and maintenance and repair services,2-May-2016 to 30-Jun-2017,"$4,020,587.04"
63600276015,CN3329885-A1,Department of Defence,Building construction and support and maintenance and repair services,15-Mar-2016 to 30-Jun-2017,"$5,320,448.88"
63600276015,CN3307875-A7,Department of Defence,Building construction and support and maintenance and repair services,16-Nov-2015 to 30-Jun-2017,"$4,969,593.33"
63600276015,CN3310929-A2,Department of Defence,Building construction and support and maintenance and repair services,1-Dec-2015 to 30-Jun-2017,"$295,492.78"
63600276015,CN3372561,Australian Nuclear Science and Technology Organisation,General building construction,1-Jun-2016 to 28-Feb-2017,"$4,728,582.00"
63600276015,CN3371664,Department of Defence,Management advisory services,12-Aug-2016 to 1-Dec-2017,"$115,527.50"
63600276015,CN3371661,Department of Defence,Management advisory services,12-Aug-2016 to 1-Dec-2017,"$157,133.90"
63600276015,CN3322970-A1,Department of Defence,Building construction and support and maintenance and repair services,10-Feb-2016 to 30-Jun-2017,"$718,033.92"
63600276015,CN3327150-A2,Department of Defence,Environmental management,4-Mar-2016 to 30-Jun-2017,"$2,349,246.93"
63600276015,CN3328385-A1,Department of Defence,Building construction and support and maintenance and repair services,5-Mar-2016 to 30-Jun-2017,"$567,623.21"
63600276015,CN3321316-A1,Department of Defence,Environmental management,5-Feb-2016 to 30-Jun-2017,"$318,161.14"
63600276015,CN3345683,Department of Defence,General building construction,18-May-2016 to 3-Jun-2016,"$11,181.01"
63600276015,CN3329960,Department of Defence,General building construction,12-Mar-2016 to 31-May-2016,"$79,200.00"
63600276015,CN3327209,Department of Defence,Building construction and support and maintenance and repair services,2-Mar-2016 to 30-Jun-2017,"$535,931.00"
63600276015,CN3326947,Department of Defence,Building construction and support and maintenance and repair services,29-Feb-2016 to 30-Jun-2017,"$843,301.80"
63600276015,CN3321324,Department of Defence,Building construction and support and maintenance and repair services,5-Feb-2016 to 30-Jun-2016,"$748,414.70"
63600276015,CN3308028,Department of Defence,Electrical services,16-Nov-2015 to 30-Jun-2016,"$352,870.10"
63600276015,CN3280635,Department of Finance,Electrical wire and cable and harness,6-Jul-2015 to 30-Sep-2015,"$60,000.00"
92146250080,CN3717998,Department of Defence,Civil engineering,17-Sep-2020 to 26-May-2022,"$4,377,892.20"
92146250080,CN3523533-A2,Department of Defence,Building construction and support and maintenance and repair services,3-Jul-2018 to 26-May-2021,"$227,841.49"
92146250080,CN3621220-A1,Department of Defence,Building construction and support and maintenance and repair services,8-Aug-2019 to 26-May-2021,"$318,152.74"
92146250080,CN3378309-A5,Department of Defence,Building construction and support and maintenance and repair services,12-Sep-2016 to 30-Jun-2019,"$10,580,053.77"
92146250080,CN3479736-A2,Department of Defence,Building construction and support and maintenance and repair services,17-Nov-2017 to 26-May-2020,"$3,474,001.43"
92146250080,CN3427997-A1,Department of Defence,Building construction and support and maintenance and repair services,22-May-2017 to 30-Jun-2018,"$3,834,370.73"
92146250080,CN3458067-A1,Department of Defence,Building construction and support and maintenance and repair services,18-Sep-2017 to 31-May-2018,"$693,100.10"
92146250080,CN3503235,Department of Defence,Building construction and support and maintenance and repair services,27-Apr-2018 to 31-May-2019,"$322,184.50"
92146250080,CN3489270,"Department of Infrastructure, Transport, Regional Development and Communications",Security and control equipment,23-Jan-2018 to 30-Jun-2018,"$14,865,400.00"
92146250080,CN3368005-A1,Department of Defence,Building construction and support and maintenance and repair services,23-Jul-2016 to 30-Jun-2017,"$1,905,618.12"
92146250080,CN3334517-A2,Department of Defence,Building construction and support and maintenance and repair services,2-Apr-2016 to 30-Jun-2017,"$2,157,718.97"
92146250080,CN3332715-A1,Department of Defence,Building construction and support and maintenance and repair services,31-Mar-2016 to 30-Jun-2017,"$803,015.84"
92146250080,CN3360222,Department of Defence,Building construction and support and maintenance and repair services,29-Jun-2016 to 30-Jun-2017,"$1,738,242.00"
92146250080,CN3335451,Austrade,Signage and accessories,6-Apr-2016 to 22-Apr-2016,"$21,478.00"
92146250080,CN3311600,Department of Foreign Affairs and Trade,Promotional merchandise,16-Nov-2015 to 15-Dec-2015,"$42,112.00"
32611325912,CN3654491,Department of Defence,Motor vehicles,15-Jan-2020 to 25-Apr-2020,"$198,000.00"
35614247228,CN3686640-A2,Department of Defence,Building construction and support and maintenance and repair services,2-Jun-2020 to 26-May-2022,"$1,286,650.25"
35614247228,CN3715643,Department of Defence,Building construction and support and maintenance and repair services,7-Sep-2020 to 26-May-2022,"$2,746,222.60"
35614247228,CN3710059,Department of Defence,Building construction and support and maintenance and repair services,12-Aug-2020 to 26-May-2022,"$682,919.60"
35614247228,CN3706225,Department of Defence,Building construction and support and maintenance and repair services,29-Jul-2020 to 26-May-2021,"$375,595.00"
35614247228,CN3706219,Department of Defence,Building construction and support and maintenance and repair services,29-Jul-2020 to 26-May-2021,"$573,128.60"
35614247228,CN3703689,Department of Defence,Building construction and support and maintenance and repair services,16-Jul-2020 to 26-May-2021,"$1,291,984.18"
35614247228,CN3698095,Federal Court of Australia,General building construction,28-Apr-2020 to 30-Jun-2020,"$194,836.00"
35614247228,CN3693004,Department of Parliamentary Services,Building construction and support and maintenance and repair services,18-Jun-2020 to 17-Jun-2022,"$1,426,183.00"
35614247228,CN3617533-A3,Department of Defence,Building construction and support and maintenance and repair services,24-Jul-2019 to 30-Nov-2020,"$1,206,148.46"
35614247228,CN3646506-A1,Department of Defence,Building construction and support and maintenance and repair services,11-Dec-2019 to 26-May-2021,"$430,150.78"
35614247228,CN3589328-A1,Australian Federal Police,Temporary personnel services,26-Apr-2019 to 2-Feb-2020,"$1,765,248.12"
35614247228,CN3567420-A2,Department of Defence,Building construction and support and maintenance and repair services,23-Jan-2019 to 26-May-2020,"$1,125,615.98"
35614247228,CN3565508,Department of Social Services,Building construction and support and maintenance and repair services,7-Mar-2019 to 1-Apr-2019,"$92,532.00"
35614247228,CN3514277-A2,Department of the Prime Minister and Cabinet,Construction and maintenance support equipment,31-Jan-2018 to 30-Sep-2018,"$7,726,916.59"
35614247228,CN3528119-A4,Department of Social Services,Building construction and support and maintenance and repair services,30-Jul-2018 to 19-Sep-2018,"$2,064,290.52"
35614247228,CN3510679-A1,Department of Social Services,Building construction and support and maintenance and repair services,27-Jun-2018 to 31-Aug-2018,"$709,085.30"
35614247228,CN3503403-A2,Department of Social Services,Building construction and support and maintenance and repair services,20-Mar-2018 to 20-Mar-2019,"$984,658.62"
35614247228,CN3525084,Federal Court of Australia,General building construction,8-Jul-2018 to 30-Jun-2019,"$279,852.00"
35614247228,CN3497181,Department of Finance,Building construction and support and maintenance and repair services,28-Feb-2018 to 31-May-2018,"$557,098.30"
35614247228,CN3478072,Department of the Prime Minister and Cabinet,Accommodation structures,27-Nov-2017 to 12-Feb-2018,"$186,861.38"
35614247228,CN3476392,Department of the Prime Minister and Cabinet,Accommodation structures,18-Sep-2017 to 30-Nov-2017,"$180,000.00"
35614247228,CN3468537,Department of Health,General building construction,9-Nov-2017 to 9-Nov-2017,"$133,955.14"
35614247228,CN3433043,Department of Health,Construction and maintenance support equipment,1-Jun-2017 to 30-Jun-2017,"$128,425.00"
51165106712,CN3676249-A1,National Indigenous Australians Agency,Community and social services,19-Mar-2020 to 30-Apr-2021,"$750,200.81"
51165106712,CN3728503,National Indigenous Australians Agency,Community and social services,30-Sep-2020 to 31-Aug-2021,"$830,551.79"
51165106712,CN3579462-A8,Department of Social Services,Research programs,27-Mar-2019 to 30-Jun-2021,"$3,479,506.83"
51165106712,CN3722367,Department of Defence,Management advisory services,2-Oct-2020 to 18-Dec-2020,"$197,288.00"
51165106712,CN3655101-A1,Department of the Prime Minister and Cabinet,Temporary personnel services,20-Jan-2020 to 28-Aug-2020,"$91,600.30"
51165106712,CN3700401,Department of the Prime Minister and Cabinet,Management advisory services,5-Jun-2020 to 30-Jun-2020,"$55,000.00"
51165106712,CN3693088,Department of the Prime Minister and Cabinet,Management advisory services,4-Jun-2020 to 30-Sep-2020,"$109,890.00"
51165106712,CN3692830,"Department of Education, Skills and Employment",Research programs,7-Apr-2020 to 30-Jun-2020,"$57,671.90"
51165106712,CN3691752,Services Australia,Education and Training Services,13-May-2020 to 31-Dec-2020,"$79,000.00"
51165106712,CN3690866,National Indigenous Australians Agency,Community and social services,11-May-2020 to 26-Feb-2021,"$101,775.30"
51165106712,CN3683398,Australian Signals Directorate,Computer services,18-May-2020 to 30-Jun-2020,"$16,419.70"
51165106712,CN3677540,Cancer Australia,Health administration services,12-Feb-2020 to 30-Jun-2020,"$30,000.00"
51165106712,CN3664062,National Indigenous Australians Agency,Corporate objectives or policy development,29-Jan-2020 to 31-Dec-2020,"$268,124.00"
51165106712,CN3656461-A1,National Indigenous Australians Agency,Management advisory services,7-Oct-2019 to 30-Apr-2020,"$327,115.00"
51165106712,CN3638877-A1,National Indigenous Australians Agency,Management advisory services,17-Sep-2019 to 31-Mar-2020,"$419,233.00"
51165106712,CN3598809-A1,Australian Taxation Office,Management advisory services,23-Apr-2018 to 30-Jun-2020,"$2,194,413.66"
51165106712,CN3648688,"Department of Employment, Skills, Small and Family Business",Management advisory services,30-Aug-2019 to 13-Dec-2019,"$33,991.10"
51165106712,CN3644498,"Department of Infrastructure, Transport, Regional Development and Communications",Project administration or planning,27-Nov-2019 to 17-Jan-2020,"$64,116.49"
